;image_id;face_sunglasses;user_posted_photos;post_graduate;face_mustache;user_followed_by;face_beard;born;eyeglasses;college;female;income;emotion_score;PERMA;high_school;insta_user_id;user_follows
697;943559502149997084_249861555;False;691.0;False;False;445.0;False;1989;False;False;True;125000;0.15134;6;True;249861555;5154.0
698;945407823208838831_143763900;False;772.0;False;False;456.0;False;1992;False;False;True;65000;0.17166;8;True;143763900;190.0
699;949548090606785321_6734387;False;465.0;False;False;1047.0;False;1992;False;True;True;55000;0.18238;6;False;6734387;888.0
700;950955088024384256_52590715;True;464.0;False;False;105.0;False;1985;True;True;True;5000;0.15226;7;False;52590715;187.0
701;953227880182704653_289794729;False;820.0;False;False;598.0;False;1990;False;True;True;25000;0.22252;6;False;289794729;398.0
702;954028037996942943_190011156;True;371.0;False;False;548.0;True;1989;True;False;True;45000;0.17162;5;True;190011156;422.0
703;955263408939005605_143763900;False;772.0;False;False;456.0;False;1992;False;False;True;65000;0.21304;8;True;143763900;190.0
704;956749812656106131_289794729;True;820.0;False;False;598.0;False;1990;False;True;True;25000;0.1876;6;False;289794729;398.0
705;961071976162326365_143763900;False;772.0;False;False;456.0;False;1992;False;False;True;65000;0.15658;8;True;143763900;190.0
706;964631724312433543_372088523;False;1312.0;False;False;997.0;False;1981;False;True;True;55000;0.17606;6;False;372088523;816.0
707;968550889032162391_1600397470;False;448.0;True;False;469.0;False;1989;False;False;False;25000;0.1146;9;False;1600397470;125.0
708;969080626454544121_22180590;False;1365.0;False;False;890.0;False;1994;True;True;True;45000;0.18306;4;False;22180590;115.0
709;969747816355086039_33420910;False;769.0;False;False;271.0;False;1990;False;False;True;85000;0.1686;8;True;33420910;247.0
710;970601946648388869_481709584;False;178.0;False;False;328.0;True;1997;True;False;True;15000;0.1888;9;True;481709584;432.0
711;971405727621877455_48972978;False;210.0;False;False;819.0;False;1992;False;False;True;55000;0.24072;5;True;48972978;210.0
712;990947634741342494_25469443;False;947.0;False;True;349.0;True;1994;False;True;True;35000;0.17574;6;False;25469443;1086.0
713;991357496766472862_265063047;False;384.0;False;False;389.0;False;1993;False;False;True;85000;0.23282;4;True;265063047;32.0
714;993758062636745237_451627351;True;348.0;False;True;274.0;True;1982;False;True;False;25000;0.1338;10;False;451627351;489.0
